timestamp,electricity_demand_mw,temperature_c,hour,day_of_week,month
2024-07-09 05:00:00,1602.47,31.98,5,2,7
2024-07-09 06:00:00,1686.19,31.57,6,2,7
2024-07-09 07:00:00,1763.61,31.44,7,2,7
2024-07-09 08:00:00,1873.06,32.55,8,2,7
2024-07-09 09:00:00,1936.11,30.7,9,2,7
2024-07-09 10:00:00,2072.62,31.25,10,2,7
2024-07-09 11:00:00,2048.21,31.9,11,2,7
2024-07-09 12:00:00,2028.65,33.09,12,2,7
2024-07-09 13:00:00,1948.69,33.89,13,2,7
2024-07-09 14:00:00,1878.1,34.35,14,2,7
2024-07-09 15:00:00,2008.37,38.15,15,2,7
2024-07-09 16:00:00,1922.72,37.42,16,2,7
2024-07-09 17:00:00,1793.95,34.96,17,2,7
2024-07-09 18:00:00,1933.67,37.84,18,2,7
2024-07-09 19:00:00,1926.11,38.31,19,2,7
2024-07-09 20:00:00,1911.91,38.94,20,2,7
2024-07-09 21:00:00,1918.26,38.9,21,2,7
2024-07-09 22:00:00,1898.81,37.43,22,2,7
2024-07-09 23:00:00,1835.13,39.48,23,2,7
2024-07-10 00:00:00,1763.32,37.44,0,3,7
2024-07-10 01:00:00,1700.69,35.38,1,3,7
2024-07-10 02:00:00,1519.23,34.07,2,3,7
2024-07-10 03:00:00,1527.55,35.61,3,3,7
2024-07-10 04:00:00,1602.48,34.21,4,3,7
2024-07-10 05:00:00,1541.78,30.6,5,3,7
2024-07-10 06:00:00,1659.48,32.34,6,3,7
2024-07-10 07:00:00,1610.15,27.9,7,3,7
2024-07-10 08:00:00,1801.25,29.47,8,3,7
2024-07-10 09:00:00,1881.63,30.19,9,3,7
2024-07-10 10:00:00,1975.56,30.57,10,3,7
2024-07-10 11:00:00,2170.86,34.94,11,3,7
2024-07-10 12:00:00,2015.82,31.5,12,3,7
2024-07-10 13:00:00,2095.2,34.99,13,3,7
2024-07-10 14:00:00,1902.7,34.34,14,3,7
2024-07-10 15:00:00,1939.89,36.16,15,3,7
2024-07-10 16:00:00,1968.51,38.1,16,3,7
2024-07-10 17:00:00,2000.06,39.81,17,3,7
2024-07-10 18:00:00,1930.09,38.71,18,3,7
2024-07-10 19:00:00,1950.43,39.85,19,3,7
2024-07-10 20:00:00,1953.26,37.49,20,3,7
2024-07-10 21:00:00,1991.66,38.63,21,3,7
2024-07-10 22:00:00,1926.3,39.12,22,3,7
2024-07-10 23:00:00,1866.97,38.74,23,3,7
2024-07-11 00:00:00,1768.83,37.73,0,4,7
2024-07-11 01:00:00,1666.9,37.15,1,4,7
2024-07-11 02:00:00,1628.36,37.24,2,4,7
2024-07-11 03:00:00,1511.03,34.69,3,4,7
2024-07-11 04:00:00,1547.5,33.52,4,4,7
2024-07-11 05:00:00,1519.8,31.28,5,4,7
2024-07-11 06:00:00,1565.07,31.0,6,4,7
2024-07-11 07:00:00,1698.93,28.92,7,4,7
2024-07-11 08:00:00,1824.11,30.17,8,4,7
2024-07-11 09:00:00,1974.71,31.82,9,4,7
2024-07-11 10:00:00,2057.51,32.61,10,4,7
2024-07-11 11:00:00,2037.09,30.48,11,4,7
2024-07-11 12:00:00,2061.72,34.08,12,4,7
2024-07-11 13:00:00,2049.73,33.64,13,4,7
2024-07-11 14:00:00,1977.7,35.13,14,4,7
2024-07-11 15:00:00,1944.88,36.41,15,4,7
2024-07-11 16:00:00,1929.0,36.9,16,4,7
2024-07-11 17:00:00,1886.73,37.98,17,4,7
2024-07-11 18:00:00,2035.03,38.3,18,4,7
2024-07-11 19:00:00,1946.38,39.39,19,4,7
2024-07-11 20:00:00,1901.46,37.63,20,4,7
2024-07-11 21:00:00,1931.8,38.83,21,4,7
2024-07-11 22:00:00,1863.69,38.47,22,4,7
2024-07-11 23:00:00,1773.95,36.92,23,4,7
2024-07-12 00:00:00,1763.71,37.87,0,5,7
2024-07-12 01:00:00,1591.47,34.78,1,5,7
2024-07-12 02:00:00,1538.72,37.11,2,5,7
2024-07-12 03:00:00,1571.44,35.18,3,5,7
2024-07-12 04:00:00,1499.56,31.99,4,5,7
2024-07-12 05:00:00,1558.85,31.71,5,5,7
2024-07-12 06:00:00,1613.86,30.74,6,5,7
2024-07-12 07:00:00,1764.98,30.48,7,5,7
2024-07-12 08:00:00,1792.99,29.34,8,5,7
2024-07-12 09:00:00,1918.54,29.59,9,5,7
2024-07-12 10:00:00,2047.37,32.73,10,5,7
2024-07-12 11:00:00,2096.25,31.74,11,5,7
2024-07-12 12:00:00,2026.83,30.91,12,5,7
2024-07-12 13:00:00,2081.23,35.25,13,5,7
2024-07-12 14:00:00,1965.4,34.0,14,5,7
2024-07-12 15:00:00,1905.96,35.28,15,5,7
2024-07-12 16:00:00,2033.68,37.33,16,5,7
2024-07-12 17:00:00,1910.8,37.87,17,5,7
2024-07-12 18:00:00,1950.03,38.5,18,5,7
2024-07-12 19:00:00,1962.82,40.8,19,5,7
2024-07-12 20:00:00,1979.49,37.72,20,5,7
2024-07-12 21:00:00,1997.17,39.69,21,5,7
2024-07-12 22:00:00,1959.89,39.25,22,5,7
2024-07-12 23:00:00,1857.3,39.05,23,5,7
2024-07-13 00:00:00,1644.42,37.83,0,6,7
2024-07-13 01:00:00,1526.38,37.11,1,6,7
2024-07-13 02:00:00,1442.71,34.1,2,6,7
2024-07-13 03:00:00,1366.8,32.96,3,6,7
2024-07-13 04:00:00,1386.52,34.72,4,6,7
2024-07-13 05:00:00,1463.47,33.34,5,6,7
2024-07-13 06:00:00,1487.39,31.41,6,6,7
2024-07-13 07:00:00,1518.38,30.4,7,6,7
2024-07-13 08:00:00,1697.76,31.7,8,6,7
2024-07-13 09:00:00,1892.01,31.56,9,6,7
2024-07-13 10:00:00,1936.62,32.47,10,6,7
2024-07-13 11:00:00,1843.92,30.68,11,6,7
2024-07-13 12:00:00,1879.68,32.38,12,6,7
2024-07-13 13:00:00,1885.02,33.99,13,6,7
2024-07-13 14:00:00,1798.62,34.21,14,6,7
2024-07-13 15:00:00,1765.35,34.68,15,6,7
2024-07-13 16:00:00,1787.97,36.6,16,6,7
2024-07-13 17:00:00,1784.97,37.99,17,6,7
2024-07-13 18:00:00,1796.47,37.36,18,6,7
2024-07-13 19:00:00,1849.05,39.34,19,6,7
2024-07-13 20:00:00,1783.61,36.62,20,6,7
2024-07-13 21:00:00,1859.89,40.08,21,6,7
2024-07-13 22:00:00,1827.9,38.87,22,6,7
2024-07-13 23:00:00,1768.56,39.11,23,6,7
2024-07-14 00:00:00,1625.67,35.41,0,7,7
2024-07-14 01:00:00,1491.53,35.86,1,7,7
2024-07-14 02:00:00,1351.64,32.86,2,7,7
2024-07-14 03:00:00,1312.34,34.41,3,7,7
2024-07-14 04:00:00,1256.04,30.95,4,7,7
2024-07-14 05:00:00,1374.18,31.72,5,7,7
2024-07-14 06:00:00,1545.82,32.65,6,7,7
2024-07-14 07:00:00,1626.57,30.7,7,7,7
2024-07-14 08:00:00,1754.58,31.39,8,7,7
2024-07-14 09:00:00,1850.32,32.25,9,7,7
2024-07-14 10:00:00,1923.63,33.36,10,7,7
2024-07-14 11:00:00,1962.51,32.18,11,7,7
2024-07-14 12:00:00,2041.94,35.02,12,7,7
2024-07-14 13:00:00,1892.6,32.9,13,7,7
2024-07-14 14:00:00,1810.76,34.31,14,7,7
2024-07-14 15:00:00,1869.15,36.13,15,7,7
2024-07-14 16:00:00,1839.39,36.99,16,7,7
2024-07-14 17:00:00,1769.51,37.08,17,7,7
2024-07-14 18:00:00,1721.03,37.36,18,7,7
2024-07-14 19:00:00,1813.06,39.68,19,7,7
2024-07-14 20:00:00,1765.99,38.13,20,7,7
2024-07-14 21:00:00,1814.66,38.61,21,7,7
2024-07-14 22:00:00,1693.84,38.09,22,7,7
2024-07-14 23:00:00,1727.58,38.78,23,7,7
2024-07-15 00:00:00,1724.31,37.39,0,1,7
2024-07-15 01:00:00,1625.88,36.78,1,1,7
2024-07-15 02:00:00,1601.38,34.53,2,1,7
2024-07-15 03:00:00,1518.75,35.39,3,1,7
2024-07-15 04:00:00,1509.12,33.84,4,1,7
2024-07-15 05:00:00,1536.31,31.32,5,1,7
2024-07-15 06:00:00,1595.77,30.07,6,1,7
2024-07-15 07:00:00,1743.27,30.4,7,1,7
2024-07-15 08:00:00,1868.95,30.7,8,1,7
2024-07-15 09:00:00,1928.18,31.49,9,1,7
2024-07-15 10:00:00,2019.54,31.66,10,1,7
2024-07-15 11:00:00,1990.46,31.16,11,1,7
2024-07-15 12:00:00,2089.27,31.88,12,1,7
2024-07-15 13:00:00,2022.09,33.92,13,1,7
2024-07-15 14:00:00,1900.57,32.39,14,1,7
2024-07-15 15:00:00,1962.18,34.9,15,1,7
2024-07-15 16:00:00,1878.0,35.9,16,1,7
2024-07-15 17:00:00,1971.86,36.67,17,1,7
2024-07-15 18:00:00,1909.45,38.65,18,1,7
2024-07-15 19:00:00,1879.09,38.35,19,1,7
2024-07-15 20:00:00,1975.13,37.82,20,1,7
2024-07-15 21:00:00,1866.89,36.46,21,1,7
2024-07-15 22:00:00,1877.26,39.38,22,1,7
2024-07-15 23:00:00,1823.53,37.75,23,1,7
2024-07-16 00:00:00,1722.52,37.24,0,2,7
2024-07-16 01:00:00,1646.95,34.96,1,2,7
2024-07-16 02:00:00,1464.31,31.82,2,2,7
2024-07-16 03:00:00,1559.52,35.41,3,2,7
2024-07-16 04:00:00,1480.28,31.74,4,2,7
2024-07-16 05:00:00,1571.09,32.44,5,2,7
2024-07-16 06:00:00,1666.28,32.9,6,2,7
2024-07-16 07:00:00,1785.74,31.67,7,2,7
2024-07-16 08:00:00,1832.74,30.82,8,2,7
2024-07-16 09:00:00,1990.27,32.16,9,2,7
2024-07-16 10:00:00,2138.02,33.86,10,2,7
2024-07-16 11:00:00,2014.1,30.62,11,2,7
2024-07-16 12:00:00,2150.53,34.24,12,2,7
2024-07-16 13:00:00,2124.96,35.48,13,2,7
2024-07-16 14:00:00,1954.98,32.86,14,2,7
2024-07-16 15:00:00,1895.41,34.77,15,2,7
2024-07-16 16:00:00,1986.23,36.83,16,2,7
2024-07-16 17:00:00,1904.16,37.86,17,2,7
2024-07-16 18:00:00,1878.59,38.05,18,2,7
2024-07-16 19:00:00,1980.15,39.94,19,2,7
2024-07-16 20:00:00,1946.51,39.88,20,2,7
2024-07-16 21:00:00,2009.32,40.17,21,2,7
2024-07-16 22:00:00,1910.41,38.67,22,2,7
2024-07-16 23:00:00,1861.03,37.99,23,2,7
2024-07-17 00:00:00,1760.63,36.18,0,3,7
2024-07-17 01:00:00,1646.28,36.38,1,3,7
2024-07-17 02:00:00,1593.22,35.67,2,3,7
2024-07-17 03:00:00,1441.67,33.3,3,3,7
2024-07-17 04:00:00,1579.96,34.92,4,3,7
2024-07-17 05:00:00,1432.11,28.56,5,3,7
2024-07-17 06:00:00,1553.08,30.41,6,3,7
2024-07-17 07:00:00,1710.76,31.49,7,3,7
2024-07-17 08:00:00,1779.18,29.28,8,3,7
2024-07-17 09:00:00,1954.35,30.21,9,3,7
2024-07-17 10:00:00,2024.72,31.61,10,3,7
2024-07-17 11:00:00,2152.12,34.26,11,3,7
2024-07-17 12:00:00,2034.78,31.91,12,3,7
2024-07-17 13:00:00,2028.17,34.05,13,3,7
2024-07-17 14:00:00,2062.61,36.44,14,3,7
2024-07-17 15:00:00,1976.7,38.35,15,3,7
2024-07-17 16:00:00,1973.13,37.82,16,3,7
2024-07-17 17:00:00,1950.57,37.53,17,3,7
2024-07-17 18:00:00,1968.17,38.23,18,3,7
2024-07-17 19:00:00,1894.55,37.65,19,3,7
2024-07-17 20:00:00,2028.4,39.65,20,3,7
2024-07-17 21:00:00,1985.43,39.19,21,3,7
2024-07-17 22:00:00,1950.53,39.91,22,3,7
2024-07-17 23:00:00,1843.26,38.87,23,3,7
2024-07-18 00:00:00,1805.58,36.71,0,4,7
2024-07-18 01:00:00,1687.13,35.26,1,4,7
2024-07-18 02:00:00,1557.14,34.43,2,4,7
2024-07-18 03:00:00,1537.1,34.61,3,4,7
2024-07-18 04:00:00,1539.27,33.51,4,4,7
2024-07-18 05:00:00,1516.46,31.44,5,4,7
2024-07-18 06:00:00,1628.92,32.39,6,4,7
2024-07-18 07:00:00,1738.24,30.55,7,4,7
2024-07-18 08:00:00,1800.69,29.53,8,4,7
2024-07-18 09:00:00,1955.1,32.61,9,4,7
2024-07-18 10:00:00,1996.14,30.44,10,4,7
2024-07-18 11:00:00,2058.08,32.13,11,4,7
2024-07-18 12:00:00,2054.96,32.52,12,4,7
2024-07-18 13:00:00,2051.42,33.82,13,4,7
2024-07-18 14:00:00,1989.93,35.07,14,4,7
2024-07-18 15:00:00,1973.1,37.31,15,4,7
2024-07-18 16:00:00,1935.97,36.03,16,4,7
2024-07-18 17:00:00,1939.63,36.81,17,4,7
2024-07-18 18:00:00,1895.0,37.63,18,4,7
2024-07-18 19:00:00,1939.97,39.7,19,4,7
2024-07-18 20:00:00,1891.0,38.54,20,4,7
2024-07-18 21:00:00,2081.32,41.91,21,4,7
2024-07-18 22:00:00,1909.48,36.87,22,4,7
2024-07-18 23:00:00,1861.5,37.45,23,4,7
2024-07-19 00:00:00,1771.63,36.75,0,5,7
2024-07-19 01:00:00,1664.33,36.03,1,5,7
2024-07-19 02:00:00,1551.99,34.08,2,5,7
2024-07-19 03:00:00,1511.92,33.0,3,5,7
2024-07-19 04:00:00,1475.22,33.45,4,5,7
2024-07-19 05:00:00,1568.19,32.35,5,5,7
2024-07-19 06:00:00,1573.94,28.24,6,5,7
2024-07-19 07:00:00,1719.56,30.06,7,5,7
2024-07-19 08:00:00,1818.27,30.71,8,5,7
2024-07-19 09:00:00,1935.03,31.33,9,5,7
2024-07-19 10:00:00,2019.47,31.54,10,5,7
2024-07-19 11:00:00,2040.0,32.13,11,5,7
2024-07-19 12:00:00,2064.84,32.44,12,5,7
2024-07-19 13:00:00,2029.07,31.65,13,5,7
2024-07-19 14:00:00,1944.41,33.83,14,5,7
2024-07-19 15:00:00,2005.68,37.84,15,5,7
2024-07-19 16:00:00,1930.86,37.08,16,5,7
2024-07-19 17:00:00,1912.5,37.17,17,5,7
2024-07-19 18:00:00,1869.15,36.49,18,5,7
2024-07-19 19:00:00,1886.39,38.8,19,5,7
2024-07-19 20:00:00,1961.96,39.84,20,5,7
2024-07-19 21:00:00,1900.52,35.96,21,5,7
2024-07-19 22:00:00,1956.66,41.27,22,5,7
2024-07-19 23:00:00,1882.08,36.51,23,5,7
2024-07-20 00:00:00,1581.31,36.46,0,6,7
2024-07-20 01:00:00,1489.65,34.48,1,6,7
2024-07-20 02:00:00,1389.92,34.18,2,6,7
2024-07-20 03:00:00,1389.02,34.16,3,6,7
2024-07-20 04:00:00,1438.67,34.98,4,6,7
2024-07-20 05:00:00,1381.01,30.26,5,6,7
2024-07-20 06:00:00,1519.98,33.22,6,6,7
2024-07-20 07:00:00,1654.72,33.04,7,6,7
2024-07-20 08:00:00,1664.86,30.46,8,6,7
2024-07-20 09:00:00,1783.66,30.72,9,6,7
2024-07-20 10:00:00,1884.04,30.82,10,6,7
2024-07-20 11:00:00,1985.83,32.82,11,6,7
2024-07-20 12:00:00,1932.56,32.4,12,6,7
2024-07-20 13:00:00,1884.23,33.93,13,6,7
2024-07-20 14:00:00,1990.45,37.64,14,6,7
2024-07-20 15:00:00,1901.04,38.0,15,6,7
2024-07-20 16:00:00,1794.47,37.47,16,6,7
2024-07-20 17:00:00,1789.06,37.58,17,6,7
2024-07-20 18:00:00,1769.29,37.82,18,6,7
2024-07-20 19:00:00,1786.33,37.87,19,6,7
2024-07-20 20:00:00,1718.86,37.33,20,6,7
2024-07-20 21:00:00,1783.3,38.14,21,6,7
2024-07-20 22:00:00,1882.16,41.25,22,6,7
2024-07-20 23:00:00,1731.84,36.84,23,6,7
2024-07-21 00:00:00,1568.14,36.69,0,7,7
2024-07-21 01:00:00,1507.66,36.16,1,7,7
2024-07-21 02:00:00,1382.14,34.52,2,7,7
2024-07-21 03:00:00,1405.39,33.31,3,7,7
2024-07-21 04:00:00,1353.06,33.96,4,7,7
2024-07-21 05:00:00,1486.85,32.65,5,7,7
2024-07-21 06:00:00,1485.54,31.79,6,7,7
2024-07-21 07:00:00,1572.37,29.51,7,7,7
2024-07-21 08:00:00,1722.24,31.28,8,7,7
2024-07-21 09:00:00,1844.08,30.19,9,7,7
2024-07-21 10:00:00,1910.07,31.14,10,7,7
2024-07-21 11:00:00,1961.83,32.15,11,7,7
2024-07-21 12:00:00,1974.37,34.37,12,7,7
2024-07-21 13:00:00,1943.04,32.72,13,7,7
2024-07-21 14:00:00,1797.77,33.27,14,7,7
2024-07-21 15:00:00,1761.27,35.68,15,7,7
2024-07-21 16:00:00,1757.65,36.59,16,7,7
2024-07-21 17:00:00,1794.36,38.78,17,7,7
2024-07-21 18:00:00,1785.57,38.96,18,7,7
2024-07-21 19:00:00,1808.42,39.02,19,7,7
2024-07-21 20:00:00,1838.79,38.05,20,7,7
2024-07-21 21:00:00,1802.18,38.29,21,7,7
2024-07-21 22:00:00,1788.8,40.12,22,7,7
2024-07-21 23:00:00,1709.73,38.54,23,7,7
2024-07-22 00:00:00,1795.82,38.48,0,1,7
2024-07-22 01:00:00,1700.44,36.29,1,1,7
2024-07-22 02:00:00,1554.26,35.67,2,1,7
2024-07-22 03:00:00,1581.76,35.16,3,1,7
2024-07-22 04:00:00,1477.95,32.14,4,1,7
2024-07-22 05:00:00,1591.07,32.08,5,1,7
2024-07-22 06:00:00,1626.24,32.25,6,1,7
2024-07-22 07:00:00,1798.83,31.44,7,1,7
2024-07-22 08:00:00,1835.09,31.18,8,1,7
2024-07-22 09:00:00,1896.83,30.65,9,1,7
2024-07-22 10:00:00,2036.23,32.41,10,1,7
2024-07-22 11:00:00,2039.98,32.07,11,1,7
2024-07-22 12:00:00,2116.04,34.63,12,1,7
2024-07-22 13:00:00,2053.61,33.87,13,1,7
2024-07-22 14:00:00,2074.86,35.58,14,1,7
2024-07-22 15:00:00,1985.22,36.5,15,1,7
2024-07-22 16:00:00,1843.54,35.73,16,1,7
2024-07-22 17:00:00,1985.53,38.69,17,1,7
2024-07-22 18:00:00,1921.44,38.53,18,1,7
2024-07-22 19:00:00,1904.39,37.28,19,1,7
2024-07-22 20:00:00,1969.61,38.53,20,1,7
2024-07-22 21:00:00,1925.88,39.41,21,1,7
2024-07-22 22:00:00,1875.58,39.28,22,1,7
2024-07-22 23:00:00,1857.71,38.34,23,1,7
2024-07-23 00:00:00,1783.1,37.04,0,2,7
2024-07-23 01:00:00,1617.3,35.84,1,2,7
2024-07-23 02:00:00,1604.55,35.72,2,2,7
2024-07-23 03:00:00,1503.99,33.43,3,2,7
2024-07-23 04:00:00,1561.32,34.88,4,2,7
2024-07-23 05:00:00,1458.06,30.52,5,2,7
2024-07-23 06:00:00,1651.48,31.31,6,2,7
2024-07-23 07:00:00,1790.64,31.57,7,2,7
2024-07-23 08:00:00,1912.78,33.0,8,2,7
2024-07-23 09:00:00,1976.97,31.7,9,2,7
2024-07-23 10:00:00,1977.98,30.08,10,2,7
2024-07-23 11:00:00,2107.89,32.99,11,2,7
2024-07-23 12:00:00,2085.48,32.07,12,2,7
2024-07-23 13:00:00,2015.3,33.84,13,2,7
2024-07-23 14:00:00,1962.45,34.51,14,2,7
2024-07-23 15:00:00,1986.64,36.55,15,2,7
2024-07-23 16:00:00,1835.44,35.87,16,2,7
2024-07-23 17:00:00,2033.58,40.4,17,2,7
2024-07-23 18:00:00,1867.09,36.59,18,2,7
2024-07-23 19:00:00,1916.68,38.71,19,2,7
2024-07-23 20:00:00,1893.01,37.08,20,2,7
2024-07-23 21:00:00,1931.58,40.22,21,2,7
2024-07-23 22:00:00,1886.75,37.59,22,2,7
2024-07-23 23:00:00,1885.18,37.81,23,2,7
2024-07-24 00:00:00,1785.55,37.98,0,3,7
2024-07-24 01:00:00,1634.12,35.86,1,3,7
2024-07-24 02:00:00,1626.31,37.09,2,3,7
2024-07-24 03:00:00,1463.0,32.67,3,3,7
2024-07-24 04:00:00,1598.26,35.47,4,3,7
2024-07-24 05:00:00,1490.55,31.67,5,3,7
2024-07-24 06:00:00,1687.08,31.36,6,3,7
2024-07-24 07:00:00,1673.68,30.69,7,3,7
2024-07-24 08:00:00,1791.25,29.04,8,3,7
2024-07-24 09:00:00,1940.55,30.82,9,3,7
2024-07-24 10:00:00,2095.99,32.7,10,3,7
2024-07-24 11:00:00,2101.66,32.25,11,3,7
2024-07-24 12:00:00,2066.33,35.37,12,3,7
2024-07-24 13:00:00,2048.13,33.41,13,3,7
2024-07-24 14:00:00,1946.36,35.92,14,3,7
2024-07-24 15:00:00,1976.29,37.03,15,3,7
2024-07-24 16:00:00,1865.78,36.54,16,3,7
2024-07-24 17:00:00,1971.26,39.02,17,3,7
2024-07-24 18:00:00,1937.83,38.35,18,3,7
2024-07-24 19:00:00,1927.13,38.52,19,3,7
2024-07-24 20:00:00,1985.15,38.8,20,3,7
2024-07-24 21:00:00,1937.14,38.31,21,3,7
2024-07-24 22:00:00,1920.78,40.63,22,3,7
2024-07-24 23:00:00,1932.37,39.36,23,3,7
2024-07-25 00:00:00,1730.44,37.07,0,4,7
2024-07-25 01:00:00,1685.7,36.59,1,4,7
2024-07-25 02:00:00,1581.77,37.04,2,4,7
2024-07-25 03:00:00,1490.41,33.96,3,4,7
2024-07-25 04:00:00,1485.17,31.92,4,4,7
2024-07-25 05:00:00,1546.82,31.51,5,4,7
2024-07-25 06:00:00,1593.78,30.88,6,4,7
2024-07-25 07:00:00,1715.73,31.13,7,4,7
2024-07-25 08:00:00,1886.96,32.3,8,4,7
2024-07-25 09:00:00,1947.86,31.61,9,4,7
2024-07-25 10:00:00,1970.19,32.03,10,4,7
2024-07-25 11:00:00,1946.03,29.62,11,4,7
2024-07-25 12:00:00,2170.39,34.95,12,4,7
2024-07-25 13:00:00,2164.65,36.78,13,4,7
2024-07-25 14:00:00,1988.91,33.76,14,4,7
2024-07-25 15:00:00,1915.11,35.89,15,4,7
2024-07-25 16:00:00,1937.69,37.68,16,4,7
2024-07-25 17:00:00,1932.82,38.63,17,4,7
2024-07-25 18:00:00,1960.38,38.35,18,4,7
2024-07-25 19:00:00,1910.68,38.59,19,4,7
2024-07-25 20:00:00,2053.47,40.67,20,4,7
2024-07-25 21:00:00,1923.57,38.01,21,4,7
2024-07-25 22:00:00,1954.44,39.38,22,4,7
2024-07-25 23:00:00,1811.28,38.78,23,4,7
2024-07-26 00:00:00,1775.19,37.87,0,5,7
2024-07-26 01:00:00,1708.34,36.77,1,5,7
2024-07-26 02:00:00,1631.52,34.6,2,5,7
2024-07-26 03:00:00,1491.99,34.43,3,5,7
2024-07-26 04:00:00,1520.07,34.4,4,5,7
2024-07-26 05:00:00,1496.82,30.98,5,5,7
2024-07-26 06:00:00,1676.08,32.07,6,5,7
2024-07-26 07:00:00,1767.77,32.46,7,5,7
2024-07-26 08:00:00,1823.66,29.2,8,5,7
2024-07-26 09:00:00,2051.78,33.07,9,5,7
2024-07-26 10:00:00,1980.93,30.98,10,5,7
2024-07-26 11:00:00,2109.18,32.45,11,5,7
2024-07-26 12:00:00,2076.51,32.98,12,5,7
2024-07-26 13:00:00,2027.96,34.2,13,5,7
2024-07-26 14:00:00,2008.14,36.3,14,5,7
2024-07-26 15:00:00,2052.96,39.68,15,5,7
2024-07-26 16:00:00,1974.08,38.74,16,5,7
2024-07-26 17:00:00,1908.84,38.52,17,5,7
2024-07-26 18:00:00,1974.41,39.33,18,5,7
2024-07-26 19:00:00,1959.79,40.18,19,5,7
2024-07-26 20:00:00,1959.72,40.12,20,5,7
2024-07-26 21:00:00,2031.59,39.36,21,5,7
2024-07-26 22:00:00,1974.16,39.28,22,5,7
2024-07-26 23:00:00,1820.67,37.58,23,5,7
2024-07-27 00:00:00,1590.36,34.63,0,6,7
2024-07-27 01:00:00,1503.16,35.14,1,6,7
2024-07-27 02:00:00,1382.21,34.25,2,6,7
2024-07-27 03:00:00,1366.25,32.16,3,6,7
2024-07-27 04:00:00,1378.79,31.9,4,6,7
2024-07-27 05:00:00,1425.13,30.9,5,6,7
2024-07-27 06:00:00,1503.42,32.98,6,6,7
2024-07-27 07:00:00,1556.12,30.38,7,6,7
2024-07-27 08:00:00,1697.92,30.96,8,6,7
2024-07-27 09:00:00,1840.47,33.01,9,6,7
2024-07-27 10:00:00,1864.14,31.33,10,6,7
2024-07-27 11:00:00,1928.27,33.12,11,6,7
2024-07-27 12:00:00,1810.72,32.53,12,6,7
2024-07-27 13:00:00,1932.18,34.08,13,6,7
2024-07-27 14:00:00,1795.44,34.36,14,6,7
2024-07-27 15:00:00,1806.89,34.89,15,6,7
2024-07-27 16:00:00,1829.13,37.17,16,6,7
2024-07-27 17:00:00,1768.08,36.57,17,6,7
2024-07-27 18:00:00,1825.45,37.82,18,6,7
2024-07-27 19:00:00,1800.24,38.63,19,6,7
2024-07-27 20:00:00,1808.7,39.08,20,6,7
2024-07-27 21:00:00,1750.26,36.26,21,6,7
2024-07-27 22:00:00,1844.97,40.83,22,6,7
2024-07-27 23:00:00,1690.61,38.99,23,6,7
2024-07-28 00:00:00,1670.94,36.93,0,7,7
2024-07-28 01:00:00,1535.35,36.52,1,7,7
2024-07-28 02:00:00,1428.65,34.52,2,7,7
2024-07-28 03:00:00,1300.05,31.19,3,7,7
2024-07-28 04:00:00,1370.06,33.77,4,7,7
2024-07-28 05:00:00,1380.07,32.11,5,7,7
2024-07-28 06:00:00,1392.23,29.96,6,7,7
2024-07-28 07:00:00,1646.53,32.23,7,7,7
2024-07-28 08:00:00,1739.48,29.77,8,7,7
2024-07-28 09:00:00,1831.71,30.66,9,7,7
2024-07-28 10:00:00,1861.76,31.55,10,7,7
2024-07-28 11:00:00,1924.22,33.5,11,7,7
2024-07-28 12:00:00,1914.43,33.52,12,7,7
2024-07-28 13:00:00,1882.23,33.64,13,7,7
2024-07-28 14:00:00,1911.33,33.81,14,7,7
2024-07-28 15:00:00,1718.37,35.99,15,7,7
2024-07-28 16:00:00,1862.51,38.82,16,7,7
2024-07-28 17:00:00,1730.86,36.79,17,7,7
2024-07-28 18:00:00,1842.24,39.38,18,7,7
2024-07-28 19:00:00,1862.29,40.36,19,7,7
2024-07-28 20:00:00,1834.76,38.69,20,7,7
2024-07-28 21:00:00,1871.12,40.69,21,7,7
2024-07-28 22:00:00,1852.35,40.76,22,7,7
2024-07-28 23:00:00,1780.53,39.03,23,7,7
2024-07-29 00:00:00,1684.34,36.4,0,1,7
2024-07-29 01:00:00,1602.69,34.66,1,1,7
2024-07-29 02:00:00,1634.81,35.12,2,1,7
2024-07-29 03:00:00,1470.04,32.25,3,1,7
2024-07-29 04:00:00,1499.13,32.02,4,1,7
2024-07-29 05:00:00,1604.04,33.43,5,1,7
2024-07-29 06:00:00,1609.44,31.24,6,1,7
2024-07-29 07:00:00,1664.08,30.33,7,1,7
2024-07-29 08:00:00,1805.62,30.2,8,1,7
2024-07-29 09:00:00,2040.11,32.62,9,1,7
2024-07-29 10:00:00,2052.7,31.19,10,1,7
2024-07-29 11:00:00,2104.79,32.52,11,1,7
2024-07-29 12:00:00,2042.37,32.81,12,1,7
2024-07-29 13:00:00,2044.05,33.38,13,1,7
2024-07-29 14:00:00,1901.01,34.33,14,1,7
2024-07-29 15:00:00,2010.02,36.94,15,1,7
2024-07-29 16:00:00,1975.82,38.01,16,1,7
2024-07-29 17:00:00,1927.6,37.77,17,1,7
2024-07-29 18:00:00,1975.12,38.96,18,1,7
2024-07-29 19:00:00,1955.13,38.62,19,1,7
2024-07-29 20:00:00,2043.89,39.83,20,1,7
2024-07-29 21:00:00,1946.72,38.81,21,1,7
2024-07-29 22:00:00,1860.85,36.81,22,1,7
